listing_id,id,date,reviewer_id,reviewer_name,comments
19565789,258128061,2018-04-28,182108850,Joanna,Kristen was an excellent host who responded quickly and answered any and all of my questions. She was incredibly accommodating and was able to provide extra bedding when requested.
19565789,258739827,2018-04-29,103379822,Dan,Excellent spot. Perfect location for all the local attractions. Will definitely keep this spot in mind for any other trips to the city.
19565789,260993567,2018-05-05,186251529,Nicholas,"Great host, awesome view and very stylish clean place! Kristen was very helpful and made sure our stay was top notch."
19565789,261477696,2018-05-06,15317252,Julie,Location location location !! A lovely spot with amazing walk ability. The place was very clean and lovely. Kristen was quick with responding and very helpful. Be sure to follow her very detailed check in guide. In the area the buildings can be a bit confusing. She was excellent at providing the image and info we needed for a smooth check in. We would definitely come back ! Thanks !
19565789,263698190,2018-05-12,163719360,Michael,Kristen’s place was identical to the pictures posted and very clean and spacious! I will definitely have future bookings at this location! She was also very easy to get in touch with and made sure my stay was a comfortable one!
19565789,264334400,2018-05-13,64888869,Ramon,Fantastic location central to all the main attractions. Clean and stylish. We had a great time!
19565789,266183138,2018-05-19,66372346,Kathy,Kristen was very accommodating to our needs in every way. She was very quick with messaging as well. I would definitely recommend her place and even stay a second time!
19565789,267362353,2018-05-21,40661885,Chi,"Kristen's place is very close all the popular attractions of Toronto, regarding walking distance. The place is clean, contemporary and convenient. We had a great time relaxing, navigating, and exploring the downtown Toronto within our time frame because everything we wanted to visit was easy to find. Kristen and her family was welcoming and always willing to help us. Also, even for those who just want to stay in and watch TV, it's the best place! We would love to come back again in the near future."
19565789,269038106,2018-05-26,190136885,Michael,Outstanding experience! Excited to be back soon!
19565789,269594348,2018-05-27,165921010,Nicole,"Kristen's place was by far the best Air Bnb that we've stayed in! The condo was very clean, comfortable, and stylish. It is located right in the heart of the city (only 5-7 min walk to the Convention Centre, ACC, Rogers Centre, CN Tower, Rec Room, etc). Not only was the place well-kept but Kristen also went above and beyond as a host. She responded very quickly (only a text or call away) and addressed any and all questions that we had.  She was very knowledgable of the area and offered additional information (maps, apps for parking, etc). Her hospitality and kindness was very much appreciated! We will most definitely return to Kristen's place in the future :)"
19565789,272452357,2018-06-03,81743135,Patty,"Kristen's apartment was fabulous. From the views, tasteful furnishings, cleanliness, great view and excellent response time to questions, this was a great way intro to Airbnb! I doubt we'd ever stay in a hotel again if we could always gave a space like here!"
19565789,275262380,2018-06-10,104350663,Luke,"Kristen provided an amazing place for us to stay for a weekend. Cannot express on how perfect the location was, as well as such a wonderful and quiet place to relax after a long day of touring Toronto.

Kristen was very accommodating and easy to contact for check in and check out and also provided clear directions on access. Very appreciative of the extra steps Kristen took to make our weekend very enjoyable!

Would recommend this place to anyone trying to visit Toronto!"
19565789,278208764,2018-06-17,169668787,Katherine,"Kristen’s place is fantastic: clean, spacious, gorgeous decor. The location is amazing as it’s close to transport, harbourfront, arenas and concert venues, shopping, food, and more. Kristen is extremely quick with her responses and helped make everything perfect for us, from quick replies when we needed help to providing every possible amenities. I’ll definitely book with her when I come back to Toronto!"
19565789,281344552,2018-06-24,151157822,Tara,"This was our first experience with Airbnb and Kristen went above and beyond to answer all our questions and make us feel as comfortable as possible. She was readily available if I needed her and went out of her way to make our stay in her beautiful condo a great one. The check in process was a breeze. Her place was clean, modern and had every amenity we could have needed. The location was fantastic, within walking distance of everywhere we needed to go, and also a grocery store and LCBO right across the street. I will definitely stay at Kristen’s condo again should I come back to Toronto."
19565789,284454466,2018-07-01,48529541,Daniel,"Communication was fast, check in and check out was really easy. Place was clean and in a great location. Kristen went out of her way to make sure we had a great experience in Toronto. Highly recommend!"
19565789,285014991,2018-07-02,182183458,Tanisha,"Wonderful experience in Kristen’s place, very modern and stylish and the hospitality was amazing. Defiantly look forward to visiting again, one of the best places I’ve visited and she is such a great host!"
19565789,285764628,2018-07-04,180989334,Trinny,"Everything about this Air Bnb is great! Kristen is an amazing host, very friendly, flexible and quick to respond. The apartment is beautiful, clean, has all the amenities and its location couldn't be better - the heart of the city is just steps away.  Pictures don't do it justice!  Checking in and out was as easy as it can get. After being all day exploring downtown Toronto, we really looked forward to Kristen's place. I will definitely look for it whenever I go back to Toronto. I recommend it 10000%!"
19565789,287731227,2018-07-08,40995740,Alexander,kristen was very friendly and quick to respond to mesages. The apartment was very clean and had all the amenities.  Check in and check out was fast and easy. Great location for restaurants and entertainment. 
19565789,289111722,2018-07-11,199064665,Lynne,"Kristen made our first foray into airbnb very easy and we look forward to trying it again.  She was very quick to respond and check-in was effortless.  Her apartment is clean, airy, quiet, beautifully decorated and in a great location.  We tried two of her suggestions for local restaurants and they were spot on. Like everywhere else in Toronto, there is construction going on next door, but you really can't hear it - those windows are very well insulated.  Everything we needed was there and so convenient we will definitely go back."
19565789,289989115,2018-07-13,83506176,Kayla,"Our stay at Kristen’s was fantastic!! She is a great host. She is always there to answer any questions or give you suggestions on where to go. She was so accommodating and even let us keep our bags there until the next guest arrived, so we could explore the city easily. Her place is gorgeous and clean, with a cool view of the Roger’s Centre. I will definitely keep her place in mind the next time I’m in Toronto. It’s less than a 10 minute walk to the Roger’s Centre/CN Tower, and a block from the Air Canada Center. Perfect location if you’re going to a game or concert. We loved Kristen and will miss her, even though we’ve never met her in person..."
19565789,291152544,2018-07-15,109268504,Heather,Wonderful place.  Quick responses and a great location.
19565789,293603090,2018-07-20,34877261,Teresa,"Kristen is an amazing host. She is helpful and responsive but not intrusive. The condo is so thoughtfully prepared and you have all the essentials to get you going on your trip, whether it is for business or pleasure. It's a great location, a few mins from the water, a few mins to the conference centre, and near everything you might need! An excellent experience staying here."
19565789,294921332,2018-07-22,37843137,Sojeong,This condo is very new and clean. The host responded very fast whenever I ask questions. It's near to all famous places in downtown. I definitely visit here again. Thank u!!^^
19565789,296388382,2018-07-25,177680421,Nathalie,"Best spot in town!!
Easy to get to and simple rules to follow in the condo. 
Really great place with fast access to any great place to see in the city. Longo & LCBO just accross the street and near access to PATH if needed. Kristen could not be more nice!! She is the best and always goes out of her way to answer to any concern or question we could have. 
Great address to remember if we go to Toronto!!!
"
19565789,297255753,2018-07-27,155900535,Brittany,"Thank you Kristen, loved the space and definitely took advantage of the netflix and balcony view, our stay was better than we expected and thank you so much for quick communication and the answers to our questions. life saviour for providing the shampoo and conditioner !   "
19565789,297892085,2018-07-28,53204289,Amanda,Staying at Kristen's place was amazing! She was so friendly and helped me whenever I had questions. Her place is beautiful and cozy and the bed is really comfy! I would definitely come back and would recommend her to anyone that needs a place to stay in Toronto.
19565789,298555395,2018-07-29,202281260,Abdel,Kristen was an amazing host and her place is awesome. I appreciate the extra effort she puts in to made sure my stay was good. Will recommend to everybody. 10/10
19565789,301154909,2018-08-03,199117086,Teddy,"Kristen’s place is awesome. If you’re looking for a very clean, modern, and secure place in a super location, look no further.  It is 5 minutes walking to union station, and walking distance to cn tower, the aquarium, and other Toronto must sees. The best part is, Kristen goes out of her way to help and offer suggestions to make your trip that much better. "
19565789,303058830,2018-08-06,113571416,Andrew,All expectations were met and above standards. Great location!
19565789,304035977,2018-08-08,46423350,Benoit,"Location, location, location ! This air bnb gives you the experience of condo living in TO. Kristen is  an experience host and her condo is great. I recommend this place for business trip, romantic couple weekend or small family vacation in TO.

Her place is neat and clean and Kristen is very reliable even without meeting Her in person. Communication was easy and she reply very quickly.

I would book Her place again!

Thank you Kristen."
19565789,306358170,2018-08-12,51751457,Ted,"Kristen is Mega Super Host! Place was everything described. Condo was immaculately clean, has comfortable furnishings, wifi, and an amazing view of Toronto! We ended each of our evenings on the patio looking at the Toronto skyline and relaxing on her out door furniture. Incredible location as we walked to everything. Grocery store right across the street called Longos. Kristen researched parking locations and gave advise on how it works because we flew into Buffalo and drove to Toronto. Really no need for a car as you can walk or Lyft to all places. Kristen’s communication is first class. We will plan another trip to Toronto and will not stay anywhere else. Thank you Kristen for everything! "
19565789,310611038,2018-08-19,9595299,Joanna,"Great location, clean place easy access."
19565789,311647849,2018-08-21,143754586,Rachel,"This place was incredible! It was in the middle of the city, so walking everywhere was easy and convenient. Kristen was extremely accommodating and very easy to contact. Overall the trip was so lovely and I can’t wait to go back to Canada!! "
19565789,312083909,2018-08-22,198463660,Moira,"Lovely place, lovely views. Excellent communication. Very clean home. Loved it!"
19565789,313053571,2018-08-24,20398740,Selma,"Smart yet cosy apartment in a great location. Being so close to Union st station as well as the waterfront made all the difference to us. Kristen left the place spotless, with everything we needed plus excellent local info/guides. She was very quick to respond and very thorough."
19565789,314226029,2018-08-26,75388112,Taran,"Kristen’s place was clean, stylish and in a prime location. We walked everywhere!! Kristen was a very communicative host and helped us whenever we asked. I highly recommend this place! "
19565789,315733171,2018-08-29,197742900,Leah,"Kristen was an excellent host! Communication was awesome! The condo was stylish and comfortable. The location was amazing- very close to the aquarium, CN tower, waterfront, and union station. Very clean. Appreciated the local maps, activity/restaurant recommendations. "
19565789,316581206,2018-08-31,37799886,Nicole,Kristen's place was very cute and charming. It was very clean and had everything we needed. It was in the perfect location for attending a concert at Rogers Center and pretty much anywhere else you wanted to go in the city. Kristen was an extremely responsive host and answered any questions we had during our stay. I would highly recommend her place!
19565789,317747546,2018-09-02,53283487,Fran,"Kristen is a fabulous host! I can’t say enough about how thoughtful and accommodating she was from time of booking until even after checking out. You see I unintentionally left an Apple device behind. Kristen promptly notified me and got it to me in left then a half hour. Seriously, who does that...answer,  Kristen. This condo is in a excellent location, it was spotless and easy to access. I will definitely go back. Highly recommend this Airbnb!"
19565789,319884581,2018-09-07,44246288,Scott,We'd never visited Toronto. Kristen's place is in a perfect place to base from.  Clean & modern. Kristen provided extras and had a current detailed instruction book for the house and neighborhood.  The view is awesome from the balcony. Across the street from a grocery store in downtown Toronto! Score! A great value!
19565789,320962370,2018-09-09,71183114,Kyle,Place is right downtown with good views. Fireplace is great to sit beside at night. Very clean. Close to train station and other amenities. Kristen is an amazing host. Highly recommend staying here.
19565789,321920028,2018-09-11,21052122,Udit,Kristen was a great host. Very responsive. The location is perfect. We went for the tiff festival.  Her place was clean and nicely renovated. Would definitely book again.
19565789,322989349,2018-09-14,133288509,Lorena,"The location can't be beat! Easy walking distance to so many attractions, restaurants and the waterfront. Wonderful grocery store and LCBO literally across the street!   Fabulous condo with a great balcony and other extras like a Nespresso machine. Slick no-hassle check in & out. Very accessible, helpful and friendly Hostess."
19565789,324136965,2018-09-16,148437446,Krista,"Kristens place is immaculate, close to all that downtown TO has to offer and provides comforts of a 5 star hotel. We thoroughly enjoyed our stay and will recommend and stay again when we are back in TO"
19565789,326175073,2018-09-21,16596901,Chris,Great place! Would stay again.
19565789,327356961,2018-09-23,62839066,Matt,Kristen’s Place was so great! All around awesome location with easy walks to all the best attractions. Also Kristen was very helpful and quick with responses. I’d definitely stay here again!
19565789,330525518,2018-09-30,44117787,Anson,Great place exactly as described!
19565789,334904237,2018-10-10,209114683,Rubeena,"Amazing location, extremely cozy & comfortable!!! Close to everything you could want & need...shopping, sites, etc. Very easy check in & check out. Fantastic thoughtful host!"
19565789,335558951,2018-10-12,26322615,Heather,"Location absolutely couldn't be better in terms of access to all amenities. Accommodation was super clean and just perfect for my trip, and communication with the host/easy check-in and -out was a huge plus."
19565789,337513867,2018-10-16,213077040,Sk,A great stay and check-in information is clear. Look exactly like photos.
19565789,337819545,2018-10-17,173340285,Kim,Awesome location and awesome host in a very comfortable condo.
19565789,339982158,2018-10-22,83554735,Catalina,I loved staying here! Everything is within walking distance and Kristin really went out of her way to accommodate us!
19565789,340938154,2018-10-25,174554957,Chelsea,"Exceeded my expectation. We really enjoyed our stay at Kristen's place in the heart of downtown. Very close to everything. The place was sparkling clean and fully equipped to make our stay extremely comfortable. 

We were very happy that we chose Kristen to host our stay."
19565789,347617915,2018-11-11,194908458,Catherine,"Great location, beautiful place! Easy check in and out very detailed in explaining everything. She was very quick to respond and very helpful. Really enjoyed our stay would definitely recommend if you are looking to stay in the downtown area."
19565789,349155199,2018-11-16,55154785,Oliver,"Kristen is a great host. Although my plans changed last minute and I could not use her place, she was more than accommodating for a colleague of mine who was stranded in downtown Toronto. He said the place was awesome. Thanks again Kristen!"
19565789,350540840,2018-11-19,221029479,Nancy,"Kristen's place is perfect. Good value, great location, tastefully decorated, and very clean.

We plan on being repeat customers."
19565789,350819168,2018-11-20,55154785,Oliver,"Kristen’s place is the best I have stayed at in the Ice condos. I highly recommend it. The extra touches, including the fireplace, Nespresso machine, electric blinds, and outdoor furniture were over and above any other place I have stayed. I highly recommend it."
19565789,352026855,2018-11-24,223205226,Alexandra,"This was my first experience using Airbnb, and I am very happy with it! The location of Kristen's place is perfect, we were able to walk almost everywhere we wanted to go. Kristen was quick to answer with any questions I had, and the condo was very clean with all the amenities we were looking for. I would definitely  stay here again next time I come to Toronto."
19565789,352694948,2018-11-25,17943742,Nicole,Beautiful space! very clean and useable space. Kristen was a lovely host and she was quickly accessible whenever I needed. Would definitely return!
19565789,354932765,2018-12-02,225221005,Marisa,"Great location, great place, great value. Host is very available and approachable.  Definitely will return when in TO."
19565789,355750216,2018-12-05,227825971,Triada,"Kristens place was better than expected, great location!, very clean! very cozy condo all in all very impressed, ( and i am  picky)  i will absolutely stay here again when in Toronto. everything was as described, if not better! Thanks Kristen"
19565789,357223199,2018-12-09,225798170,Hondude,"Clean place, clear communication. Great host!"
19565789,359271537,2018-12-16,156029537,Janay,I highly recommend especially for a relaxing  get away. Kristen’s Condo was so homie we actually slept in and relaxed as if her place was ours. Everything was convenient. It’s was so peaceful and quite . Wonderful experience being that it was our first time actually staying in a Airbnb home.
19565789,361024542,2018-12-22,212318735,Mevan,Great
19565789,361471513,2018-12-23,100802537,Rogan,"Fantastic host - great communication, well-kept place, and very welcoming. Would definitely book with her again, 110%."
19565789,362975879,2018-12-27,232120865,Tina,"We had a very positive experience during our four-day family Christmas get-together at Kristen's 'perfect' condo which was completely practical, clean and superbly located in the great city of Toronto.  We were able to prepare a traditional Christmas dinner as comfortably there as in our own home.  This unit is compact with all the convenient necessities.  The building itself is located in the center of downtown with 'walking distance'  attractions and convenient shopping on every side AND, the price is completely reasonable!
Kristen herself was attentive in the sense that she texted us useful information and made herself available if necessary.   I definitely recommend Kristen's place and actually intend to revisit in the future.   Thumbs up on all counts...thanks Kristen's and all the best!"
19565789,363415552,2018-12-28,167696969,Christy,Kristen was best host anyone can ask for. From her prompt communication to her thoughtfulness with the variety of brochures on how to venture the city and providing clear instructions on checking in and out. I had a great experience and will definitely be looking into booking with Airbnb more often in the future!
19565789,363815367,2018-12-29,229487160,Abby,Kristen was extremely accommodating she made the whole stay very easy. Her place is very clean and cozy and it has a great view ! Everything we needed was available and Kristen was always easy to reach. I would definitely stay at her place again.
19565789,365713409,2019-01-01,125064589,Brittany,Kristen’s place is absolutely perfect! We stayed NYE weekend and the location could not have been any better! We walked everywhere from her place. It was very clean with a gorgeous view. I would definitely stay there again. Also the fireplace was a nice added touch.
19565789,367749279,2019-01-05,229448728,Beverly,The location is awesome and Kristen was great at communicating and getting us all checked in. Had an awesome stay!
19565789,401080736,2019-01-13,165464002,Courtney,"Cute cozy place, close to everything."
19565789,403226418,2019-01-20,158605217,Jehna,The apartment was exactly like pictured. Very clean and great location. Kristen responded to my questions very fast. would stay here again.
19565789,405652335,2019-01-27,140935521,Jim,Kristen is a great host and responded very quickly to any questions we had. The place was clean and very centrally located. Would definitely rent again next time we are in Toronto
19565789,407249751,2019-02-01,118983337,Lindsey,Kristen was a great host. Her place is in a great location and it was the perfect place to stay. I would definitely stay here again.
19565789,407561519,2019-02-02,160102666,Brett,"Great stay, would definitely recommend!"
19565789,408126489,2019-02-03,237690961,Emma,It has a pretty night view of Toronto and so cozy all day. It was so close to union station!!
19565789,408787239,2019-02-05,130106803,Craig,Beautiful  place to stay in a great location. Couldn’t ask for a better host or quicker responses. Can’t say enough good things about the place and the hospitality provided from the host. I highly recommend
19565789,409709530,2019-02-08,238935387,Qian,"Great place with fair price!  Easy check-in and out. 
The place is clean,comfortable and quiet."
19565789,412435041,2019-02-15,122896895,Julee,Stayed at Kristen's place for a week and loved it! It is walk-able distance from pretty much everything. Beautiful space and view! I really appreciate how much effort she put into making check-in and check-out super easy!
19565789,414418906,2019-02-19,237605677,Chris,Very handy to Union station and lots of dining choices nearby.
19565789,416448982,2019-02-24,236160982,Gayle,"Beautiful, clean, modern accommodations in a very convenient location. Kristen was very responsive and available throughout my stay. Would definitely stay here again."
19565789,417534866,2019-02-27,239047026,Dave,"Fantastic host, wonderful location a stones throw away from many major tourist attractions, very quick to respond to any problems and willing to assist with unforeseen changes to your situation. Would 100% stay again and recommend to others. 

Thanks again Kristen "
19565789,418184952,2019-03-01,241897986,Tyler,great host couldn't find a better spot close to everything great place
19565789,420397011,2019-03-06,113063437,Shanda,"Great location, super comfortable bed and Kristen is very responsive.  Would definitely stay again!"
21701951,212957415,2017-11-19,124055844,Alanna,A great location to stay with friends! Walking distance to King and Queen St. in the entertainment district. Very clean and spacious! Kevin was super friendly and accommodating with my friends and I as well!
21701951,214266973,2017-11-25,65992570,Stefan,Great Place
21701951,215936763,2017-12-02,74871141,Manjot,The space is clean and has a beautiful balcony view. Checking in and out was easy. The host was very friendly. We enjoyed our stay :)
21701951,222362882,2017-12-29,38941350,Luiz Fernando,Beautiful place in a great location. Public transit is steps away and it's a quick trip to downtown and major attractions. Beautiful park nearby for a walk or picnic. Unit is very comfortable and nicely decorated. Bedroom and suite well separated for privacy. Highly recommended.
21701951,223604496,2018-01-01,83945407,Briana,"Kevin’s place is a great place to stay for a couple nights in the city. A quick drive to all the local bars and shops, but an amazing view. The patio was a great spot to see the city as well as the water. The space was open and was very well maintained. Kevin is very easy to communicate with, anytime I had a question he answered right away which was amazing. Front desk employees are a little rude but other than that we enjoyed ourselves."
21701951,228914977,2018-01-21,107945348,Sarah,Exactly what is shown in the picture. Kevin is fantastic and his hospitality was outstanding. It's a great neighbourhood and a beautiful condo. 
21701951,230217698,2018-01-27,70036003,Nathaniel,Kevin is a great host and the condo is in a great location with a great view of the city!
21701951,230572704,2018-01-28,161193686,Irfaan,Good location. Nice balcony and good view of the lake.
21701951,231494599,2018-02-01,32935998,Melissa,"We chose Kevin’s place because it is only a few minutes from Billy Bishop Airport. While the space is technically as described, the photos are misleading. It is an outdated and worn space, which wasn’t a problem for us. Just a heads up.
Our biggest issue was that the condo was very dirty. There was dirt and crumbs all over the floor, the shower was grimy, the counters were sticky and the toilets didn’t look like they’ve been cleaned in a long time. 
We found the building to feel very secure and was quiet throughout the night. Very few amenities provided. Ie towels, hand soap, etc. 
For $250/night we had higher expectations. Would not recommend overall."
21701951,231934293,2018-02-03,65759193,Matisse,Beautiful place to stay. Kevin was always quick to answer any questions and made sure everything was always good! Will definitely be booking again !
21701951,235658301,2018-02-17,172539036,Rana,This place was as expected the host is pretty responsive. I had absolutely no issues and had a very quiet stay. The building is generally pretty laid back even in Friday night. I would definitely recommend this place for a family stay. The place is pretty spacious and offers plenty of sleeping space.
21701951,236509558,2018-02-19,163624070,Qianyun,"Sooooo great place, absolutely will come again."
21701951,237099593,2018-02-21,54647528,Nizar,Kevin was a really nice host. Beautiful and spacious apartment. Perfectly located.
21701951,237846005,2018-02-24,547549,Ben & Kat,Great location if you’re coming to the city for a sports game or event. Condo was simple and clean.
21701951,238334725,2018-02-25,143324467,Jasdeep,"Place is very cute with a beautiful view, Kevin is a great host and I would recommend his place to friends"
21701951,238681397,2018-02-26,130672394,Emily,Easy to find and walk to everything close! Spacious and clean!
21701951,239611471,2018-03-02,101992309,John,The apartment is a really nice high-rise that is well decorated in a great location. There were 2 bathrooms with their own showers which was convenient. My stay was incredibly affordable and I really enjoyed the experience. And Kevin has a beret which is a plus.
21701951,241055338,2018-03-07,56673565,Taylor,"Kevin’s place is great! The space is perfect for a group, and the view from the balcony was amazing. Kevin was polite and timely with everything. No issues at all!"
21701951,243863243,2018-03-17,117586220,Santiago,Kevin fue un gran anfitrion. Siempre respondio de manera rapida y el apartamento es muy bueno.
21701951,245046936,2018-03-20,70077924,Shihao,"Nice place, great view!!"
21701951,245711681,2018-03-23,161750450,Katie,"Kevin was very quick to respond. The place was extremely clean and everything turned out better than expected. 
I’d definitely recommend!"
21701951,246017523,2018-03-24,154815141,Genyne,"Kevin was a great host. The space is great and the location is amazing. Our stay in Kevin's condo was the respite we needed. I would strongly suggest for folks who want to be near everything, but also looking for some peace and quiet."
21701951,247151558,2018-03-27,8987485,Denise,"Kevin was a fabulous host, with excellent communication and he met us for key drop off and to introduce himself & the apartment.  Kevin’s place is super stylish and so well located! It was absolutely spotless and and everything was ready for our arrival, even the makings for coffee and tea which was appreciated. The free parking was also a major positive.
Kevin also went above and beyond the call of duty to mail out to me an item that I accidentally left behind.
Thanks for everything Kevin - would definitely stay again!"
21701951,248997636,2018-04-01,72106250,Louis,Communication with Kevin was easy and fast. Very compliant with everything. Would stay again.
21701951,281190315,2018-06-24,14719670,Dung,Overall great experience at Kevin's place. Appreciate Kevin's responsiveness and availbility. Strongly recommend. 
21701951,294761696,2018-07-22,394291,John,"Kevin is the perfect host, and his home a wonderful place to come back to after a day of touring the town."
21701951,356529600,2018-12-08,58777485,Gustavo,"Love the location. Close to the action in Toronto but quite as a farm... Yes, a perfect combination. Close to a park so you can go outside to run or any activity you want. Walking distance from entretainment district and CN Tower."
27695910,321552016,2018-09-10,110483718,Mark,very good location near theatre district
27695910,322248561,2018-09-12,212043666,Amélie & Nicolas,Nice guys with a very well located apartment!
27695910,324053834,2018-09-16,129275926,Jennifer,"Awesome hosts, very friendly and helpful, great location, quiet, etc etc etc! Highly recommend and wish we could’ve stayed longer! Made us feel right at home. Thanks for making our Toronto visit a great one! "
27695910,361020974,2018-12-22,228548486,Tarandeep,"This place was great, bed was very comfy! Host was awesome :)"
27695910,364468910,2018-12-30,165885305,Kerronia,"The condo was well located for our plans so that was great. In terms of cleanliness, it was okay especially considering the host lives there. The bedroom however felt like we were snuck into someone’s room. There were clothes shoved to one side of the closet and belongings and sheets stuffed under the bed as well as the bathroom sink. There was also no body wash left in the container so more attention could have been paid to the upkeep of the bathroom. However, Shane was very hospitable and easy going!"
28932602,341342902,2018-10-26,62371391,Nigel,"Very good location. Very clean bright comfortable location with good wifi and TV channel package. 
Amir, the host was very helpful and quick with communications. Checkin was minutes from arriving at the building. 
This will be my first availability check when I come back to Toronto."
28932602,342824344,2018-10-29,159021295,Johny,be prepared to have the host take a picture of your credit card and personal identification before handing over the keys.
28932602,348347245,2018-11-13,187276727,Savaş,Good hospitality feel as like home
28932602,357088148,2018-12-09,169062462,Monique,Very nice place to stay. Would highly recommend it to all.
28932602,407006240,2019-01-31,211896977,Payam,Every thing is okey
28932602,410644532,2019-02-10,57816953,Brookelynn,"Great place to stay, super clean and is close to everything. Reply’s were quick as well."
29017697,348101519,2018-11-12,99422904,Tim,Mary was great. Very good instructions for check in and very responsive. Highly recommend.
29017697,352710219,2018-11-25,63001977,Jason,"Another great stay at one of Mary’s properties 

Great location 

Definitely go back when downtown"
29017697,367293974,2019-01-04,61951358,Melina,"The place is exactly like the pictures. Very clean and the communication with the host was perfect, very quick and very friendly. The check in instructions were very easy to follow. If only one recommendation, would be that the mattress is a little too firm... maybe just for my taste but I am putting it out there. 
It was a good experience."
29017697,417827118,2019-02-28,245821952,Jess,"Mary was a great host! Loved the little condo, it was honestly perfect. If Toronto wasn’t so expensive to live in I would definitely rent a condo in that area. Would 10/10 stay here again"
29033317,333700024,2018-10-07,89600437,Alsina,Lovely decor
29033317,334907677,2018-10-10,33445147,Róisín,"Super location, ideal for a romantic little stay, beautiful appt and well equipped gym"
29033317,335584447,2018-10-12,136759396,Annabella,"Would definitely recommend, clean and very easy to communicate with host!"
29033317,337806049,2018-10-17,131317522,Jason,The place was amazing and the owners are very responsive! Really enjoyed my stay here.
29033317,338142667,2018-10-18,137772140,Jessica,Great
29033317,341345370,2018-10-26,131240577,Mario,Great place to stay at. Everything you may need is provided.
29033317,343144700,2018-10-30,221348528,Laura,Such a great experience at this Airbnb! It was clean and the hosts were excellent.
29033317,343728145,2018-11-01,16900549,Zineddine,"Tout s’est bien passé , la maison est formidable , parking , très centrale , rien à dire pour le confort et la propreté et merci encore pour la réactivité"
29033317,344053201,2018-11-02,60899454,Lauren,Clean space! Perfect for my stay in the city.
29033317,345180288,2018-11-04,176645539,Jared,I would recommend staying here. Great location and clean :)
29033317,345924301,2018-11-06,3935919,Anke,"Clean, well furnitured with a good possibility to park."
29033317,346400070,2018-11-08,6325770,Jack,"Great place when staying on business - the place was spotless and very nice. Although it overlooks a highway, the noise is barely noticeable. The host is also VERY responsive. The gym is also "
29033317,348056509,2018-11-12,149295535,Keyarah,"Perfect location, very clean, an a homey feel after a long day. The host are friendly an are fast to respond to any questions. Would recommend this place to anyone!"
29033317,348868624,2018-11-15,177894823,Natoya,Extremely great hosts! Beyond expectation 
29033317,350857411,2018-11-20,58085013,Eric,very nice place to stay while in Toronto. Apartment is comfortable and the building is wonderful. hosts were very thorough with check in instructions
29033317,352699957,2018-11-25,226824871,Patricia,My stay here was an amazing experience! The check in process was so easy & whenever I had questions I got a response very fast. I would definitely recommend choosing this for your next trip to Toronto!
29033317,354408882,2018-12-01,70968653,Melanie,Amazing view. Very clean! Close enough to walk to a lot of places
29033317,354873816,2018-12-02,72659247,Olivia & Ryan,"Great place to stay. Exactly as pictured in a very nice building in a great area. Close to night clubs and the exhibition center and not far from downtown. Would forsure stay again or recommend! Great finishing touches such as coffee, extra linens, shampoo etc in the apartment."
29033317,356218615,2018-12-07,223715316,Earl,"Amazing place, has a gym if you love to stay in shape while on vacation. It’s close to everything, there are restaurants within the vicinity. The hosts were extremely helpful!"
29033317,357068447,2018-12-09,228681308,Paul,"Great place, super clean!"
29033317,358513652,2018-12-14,227671253,Anita,Host was very accommodating. Great location and communication. Had a warm and comfortable stay.
29033317,359660657,2018-12-17,226526443,Z,Clean. Great location. Would stay here again.
29033317,361038504,2018-12-22,201722059,Connelly,"Appreciate the pleasant stay, everything in the description was actually what it was said out to be. The photos look exactly as shown. No complaints, everything was easy to find and was an amazing short stay. 
Will definitely recommend to others and come back for another stay next time I’m in the city."
29033317,361423292,2018-12-23,41754466,Tera,"This place was amazing! In a great location, was super stylish, and had a very easy check in process! The hosts were very accomodating and quick to respond which was great! Would recommend and would definitely stay again :)"
29033317,362521723,2018-12-26,188225240,Tanya,"Everything is great, it’s very clean."
29033317,364366954,2018-12-30,164322913,Sergio Andres,Great place!
29033317,368957652,2019-01-08,101435910,Nick,Super clean space with an excellent location to downtown.
29033317,401043589,2019-01-13,73400508,Jade,"Amazing place to stay! Close to many transit stops, easy to get around the city! Host had amazing communication with us. Would defiantly stay again."
29033317,401937849,2019-01-16,21925096,Sabrina,Great place!
29033317,403284930,2019-01-20,21342021,Jason,"Overall very convenient location, clean and easy check in. Definitely a well kept airbnb for good value in a very convenient location. Close to the streetcar to get to Union station and a short walk to the exhibition grounds."
29033317,404334608,2019-01-23,237342650,Matthew,Great Stay
29033317,405144197,2019-01-26,54428915,Xingyu,"在市中心的一个非常好的住处,去往各个景点都很方便｡距离国际机场15-20分钟车程｡"
29033317,406679985,2019-01-30,76750700,Charles,Beautiful place with a beautiful view! Very friendly host!
29033317,408525598,2019-02-04,233568853,Benny,Our stay was amazing! Very cozy but also was very close to everything in the city. We loved it.
29033317,410674081,2019-02-10,75574224,Safwaan,"The place was great, from pre booking to checking out everything was great only thing that was a problem that the sofa was broken so sitting was uncomfortable also in the main area (living room/by the balcony ) there isn’t any curtains or shades for it to close after sunset just for privacy"
29033317,411493769,2019-02-12,36312513,Michelle,Great stay at Naghma’s place. Very clean exactly as in phots!!
29033317,414705708,2019-02-20,196817670,Ronald,Very nice place
29033317,414783639,2019-02-20,242384439,Erin,"Great hosts that truly care! The place was very clean, smelled SO good and was comfy cozy. I loved it."
